upper_OD_mm,taper_start_A_mm,Kt_peak,station_A_mm,station_U_mm,profile_OD_mm,local_Kt,limit_case,limit_vm_MPa,MS_limit,ultimate_case,ultimate_vm_MPa,MS_ultimate,station_PASS
106.0,325.0,2.0,970.0,495.0,105.99675323339896,1.0231716574794572,LC4+,112.17068066520345,3.484237743919085,LC4+,168.25602099780514,2.3995811657014143,True
106.0,325.0,2.0,973.780356685791,498.78035668579105,106.0,1.0,LC4+,109.99017837648356,3.573135596510169,LC4+,164.98526756472535,2.4669762242595312,True
106.0,325.0,2.25,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
106.0,325.0,2.25,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
106.0,325.0,2.25,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
106.0,325.0,2.25,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
106.0,325.0,2.25,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
106.0,325.0,2.25,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
106.0,325.0,2.25,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
106.0,325.0,2.25,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
106.0,325.0,2.25,330.0,-145.0,74.00567255568127,1.0382368709725647,LC4+,341.7526183419752,0.47182486103638976,LC4+,512.6289275129627,0.11581685952659382,True
106.0,325.0,2.25,340.0,-135.0,74.05052568699328,1.1129287845079514,LC4+,368.5899307624295,0.36466017658036076,LC4+,552.8848961436445,0.0345733876792127,True
106.0,325.0,2.25,350.0,-125.0,74.13888436904186,1.185244926830348,LC4+,393.2888384387068,0.27895823842046674,LC4+,589.9332576580605,-0.030398790753470295,False
106.0,325.0,2.25,360.0,-115.0,74.26934243079182,1.2551852979397546,LC4+,415.57910452414126,0.2103592180746432,LC4+,623.3686567862119,-0.0824049400414899,False
106.0,325.0,2.25,370.0,-105.0,74.44049370120794,1.3227498978361711,LC4+,435.27617331897676,0.15558817787941326,LC4+,652.9142599784652,-0.12392784924184985,False
106.0,325.0,2.25,380.0,-95.0,74.650932009255,1.3879387265195975,LC4+,452.2794700969751,0.11214422333198026,LC4+,678.4192051454627,-0.15686349139046685,False
106.0,325.0,2.25,390.0,-85.0,74.89925118389777,1.450751783990034,LC4+,466.5659267602531,0.07808987144161672,LC4+,699.8488901403796,-0.1826807071377008,False
106.0,325.0,2.25,400.0,-75.0,75.18404505410106,1.5111890702474802,LC4+,478.1800213053612,0.051905093455983264,LC4+,717.2700319580421,-0.20253185757876457,False
106.0,325.0,2.25,410.0,-65.0,75.50390744882965,1.5692505852919363,LC4+,487.2217493582038,0.03238412624760745,LC4+,730.832624037306,-0.21733105339478964,False
106.0,325.0,2.25,420.0,-55.0,75.85743219704833,1.6249363291234025,LC4+,493.8338535818303,0.018561194927578795,LC4+,740.7507803727453,-0.22781046587332654,False
106.0,325.0,2.25,430.0,-45.0,76.24321312772184,1.6782463017418785,LC4+,498.189397795864,0.009656171378635392,LC4+,747.2840966937962,-0.23456152415032572,False
106.0,325.0,2.25,440.0,-35.0,76.65984406981504,1.7291805031473646,LC4+,500.4804663484225,0.00503422974718748,LC4+,750.7206995226339,-0.23806550110617486,False
106.0,325.0,2.25,450.0,-25.0,77.10591885229265,1.7777389333398603,LC4+,500.90846081706906,0.0041754918244329975,LC4+,751.3626912256036,-0.23871652574741475,False
106.0,325.0,2.25,460.0,-15.0,77.58003130411947,1.823921592319366,LC4+,499.6761987591456,0.00665191027531109,LC4+,749.5142981387186,-0.23683910844602007,False
106.0,325.0,2.25,470.0,-5.0,78.08077525426032,1.8677284800858818,LC4+,496.98181428132034,0.012109468688270786,LC4+,745.4727214219806,-0.2327016354013376,False
106.0,325.0,2.25,480.0,5.0,78.60674453167994,1.9091595966394075,LC4+,493.014321587043,0.02025433740101601,LC4+,739.5214823805645,-0.22652686415721512,False
106.0,325.0,2.25,490.0,15.0,79.15653296534313,1.948214941979943,LC4+,487.9506231971175,0.03084200754633115,LC4+,731.9259347956763,-0.21850016127700278,False
106.0,325.0,2.25,500.0,25.0,79.72873438421469,1.9848945161074887,LC4+,481.953711647135,0.04366869233341264,LC4+,722.9305674707027,-0.208776021186598,False
106.0,325.0,2.25,510.0,35.0,80.32194261725938,2.019198319022044,LC4+,475.17181341802967,0.05856447246269769,LC4+,712.7577201270444,-0.19748326275856443,False
106.0,325.0,2.25,520.0,45.0,80.93475149344201,2.0511263507236093,LC4+,467.7382443222179,0.0753877967128358,LC4+,701.607366483327,-0.1847291985159153,False
106.0,325.0,2.25,530.0,55.0,81.56575484172734,2.0806786112121847,LC4+,459.7717767766102,0.09402104567282565,LC4+,689.6576651649154,-0.1706029978464466,False
106.0,325.0,2.25,540.0,65.0,82.21354649108017,2.10785510048777,LC4+,451.37735435179457,0.11436693744270521,LC4+,677.0660315276917,-0.15517841190559645,False
106.0,325.0,2.25,550.0,75.0,82.87672027046528,2.132655818550365,LC4+,442.6470231710388,0.1363456064757964,LC4+,663.9705347565582,-0.138515988198601,False
106.0,325.0,2.25,560.0,85.0,83.55387000884747,2.15508076539997,LC4+,433.6609805650847,0.15989222582249085,LC4+,650.4914708476272,-0.12066487320017949,False
106.0,325.0,2.25,570.0,95.0,84.24358953519149,2.175129941036585,LC4+,424.48866768377195,0.1849550725220208,LC4+,636.733001525658,-0.10166427901577746,False
106.0,325.0,2.25,580.0,105.0,84.94447267846216,2.19280334546021,LC4+,415.1898542513648,0.21149395836506413,LC4+,622.7847813770474,-0.08154467304861956,False
106.0,325.0,2.25,590.0,115.0,85.65511326762424,2.2081009786708448,LC4+,405.81568059815953,0.23947896557026538,LC4+,608.7235208972394,-0.060328736506041425,False
106.0,325.0,2.25,600.0,125.0,86.37410513164254,2.2210228406684895,LC4+,396.40963505242985,0.2688894404230924,LC4+,594.6144525786448,-0.03803212733994843,False
106.0,325.0,2.25,610.0,135.0,87.10004209948181,2.231568931453144,LC4+,387.00845438231397,0.29971320859854256,LC4+,580.5126815734709,-0.014664075124762865,False
106.0,325.0,2.25,620.0,145.0,87.83151800010687,2.239739251024809,LC4+,377.6429418827102,0.3319459844591075,LC4+,566.4644128240656,0.009772171120754347,True
106.0,325.0,2.25,630.0,155.0,88.56712666248248,2.2455337993834834,LC4+,368.3387024943012,0.36559095363534944,LC4+,552.5080537414517,0.035279026480344644,True
106.0,325.0,2.25,640.0,165.0,89.30546191557343,2.2489525765291676,LC4+,359.11679752312665,0.40065851408024833,LC4+,538.67519628469,0.0618643738288962,True
106.0,325.0,2.25,650.0,175.0,90.04511758834452,2.249995582461862,LC4+,349.99432351286606,0.43716616587214263,LC4+,524.9914852692992,0.08954148029008002,True
106.0,325.0,2.25,660.0,185.0,90.78468750976052,2.2486628171815664,LC4+,340.9849209371844,0.4751385445946499,LC4+,511.47738140577667,0.11832902254226596,True
106.0,325.0,2.25,670.0,195.0,91.52276550878622,2.2449542806882805,LC4+,332.09921888132,0.5146075973751496,LC4+,498.14882832197986,0.14825122027645565,True
106.0,325.0,2.25,680.0,205.0,92.2579454143864,2.2388699729820045,LC4+,323.34522196415327,0.5556129048220901,LC4+,485.01783294622993,0.17933808026273756,True
106.0,325.0,2.25,690.0,215.0,92.98882105552585,2.230409894062739,LC4+,314.7286455578906,0.5982021563635493,LC4+,472.0929683368359,0.2116257567129891,True
106.0,325.0,2.25,700.0,225.0,93.71398626116934,2.219574043930483,LC4+,306.25320499684597,0.6424317910572732,LC4+,459.37980749526895,0.245157037090471,True
106.0,325.0,2.25,710.0,235.0,94.43203486028168,2.2063624225852365,LC4+,297.92086400382,0.6883678210383763,LC4+,446.88129600573006,0.2799819663803196,True
106.0,325.0,2.25,720.0,245.0,95.14156068182763,2.190775030027001,LC4+,289.7320470538899,0.7360868606517748,LC4+,434.598070580835,0.31615862729332656,True
106.0,325.0,2.25,730.0,255.0,95.841157554772,2.172811866255774,LC4+,281.685819875553,0.7856773912943937,LC4+,422.5287298133294,0.35375409916553147,True
106.0,325.0,2.25,740.0,265.0,96.52941930807955,2.152472931271558,LC4+,273.78004178042397,0.837241300457592,LC4+,410.67006267063607,0.3928456247339196,True
106.0,325.0,2.25,750.0,275.0,97.20493977071509,2.129758225074352,LC4+,266.0114930283124,0.8908957439160881,LC4+,399.0172395424684,0.43352202189529865,True
106.0,325.0,2.25,760.0,285.0,97.86631277164338,2.104667747664155,LC4+,258.37597998164506,0.9467753931140694,LC4+,387.5639699724677,0.47588538749005616,True
106.0,325.0,2.25,770.0,295.0,98.51213213982922,2.0772014990409686,LC4+,250.86842038444743,1.005035146429229,LC4+,376.3026305766711,0.5200531527601315,True
106.0,325.0,2.25,780.0,305.0,99.14099170423738,2.0473594792047916,LC4+,243.4829107161968,1.0658534043331516,LC4+,365.2243660742952,0.5661605663069091,True
106.0,325.0,2.25,790.0,315.0,99.75148529383267,2.015141688155625,LC4+,236.21277721757272,1.129436036123875,LC4+,354.31916582635904,0.614363701342421,True
106.0,325.0,2.25,800.0,325.0,100.34220673757984,1.9805481258934683,LC4+,229.05061185985662,1.196021202107759,LC4+,343.57591778978485,0.664843111472019,True
106.0,325.0,2.25,810.0,335.0,100.91174986444369,1.9435787924183217,LC4+,221.9882942281915,1.265885242953145,LC4+,332.9824413422872,0.7178082955191509,True
106.0,325.0,2.25,820.0,345.0,101.45870850338905,1.9042336877301846,LC4+,215.01700000624322,1.3393499117995087,LC4+,322.52550000936486,0.7735031803171886,True
106.0,325.0,2.25,830.0,355.0,101.98167648338062,1.8625128118290575,LC4+,208.12719648091704,1.4167913108180437,LC4+,312.19079472137565,0.8322128956765016,True
106.0,325.0,2.25,840.0,365.0,102.47924763338325,1.8184161647149408,LC4+,201.30862522538447,1.4986510112859937,LC4+,301.9629378380768,0.8942722047125087,True
106.0,325.0,2.25,850.0,375.0,102.9500157823617,1.7719437463878336,LC4+,194.55027186149448,1.5854499980246706,LC4+,291.82540779224183,0.9600760753745672,True
106.0,325.0,2.25,860.0,385.0,103.39257475928078,1.7230955568477362,LC4+,187.84032254333567,1.6778063047882354,LC4+,281.76048381500345,1.0300930501509225,True
106.0,325.0,2.25,870.0,395.0,103.80551839310522,1.671871596094649,LC4+,181.1661065372816,1.776457526267416,LC4+,271.74915980592243,1.104882312823011,True
106.0,325.0,2.25,880.0,405.0,104.18744051279984,1.6182718641285716,LC4+,174.51402399571413,1.8822898497392573,LC4+,261.7710359935713,1.1851156978805228,True
106.0,325.0,2.25,890.0,415.0,104.53693494732943,1.562296360949504,LC4+,167.86945772843694,1.9963759149904745,LC4+,251.80418659265544,1.271606392809213,True
106.0,325.0,2.25,900.0,425.0,104.85259552565877,1.5039450865574466,LC4+,161.21666746655234,2.120024795850327,LC4+,241.82500119982856,1.3653468299885838,True
106.0,325.0,2.25,910.0,435.0,105.13301607675263,1.443218040952399,LC4+,154.53866479196716,2.2548488799040385,LC4+,231.8079971879507,1.4675593894037249,True
106.0,325.0,2.25,920.0,445.0,105.37679042957583,1.380115224134361,LC4+,147.8170665845015,2.402854701574352,LC4+,221.72559987675226,1.5797652608356918,True
106.0,325.0,2.25,930.0,455.0,105.58251241309311,1.3146366361033335,LC4+,141.03192454817065,2.5665683611102965,LC4+,211.54788682225603,1.7038795262492896,True
106.0,325.0,2.25,940.0,465.0,105.74877585626928,1.2467822768593155,LC4+,134.1615281831524,2.7492119150083236,LC4+,201.2422922747286,1.8423448845391133,True
106.0,325.0,2.25,950.0,475.0,105.87417458806912,1.1765521464023074,LC4+,127.18217860224695,2.9549566262195905,LC4+,190.7732679033705,1.9983236450597812,True
106.0,325.0,2.25,960.0,485.0,105.95730243745743,1.1039462447323098,LC4+,120.06793111804802,3.1892951374789824,LC4+,180.1018966770721,2.1759798789105065,True
106.0,325.0,2.25,970.0,495.0,105.99675323339896,1.0289645718493214,LC4+,112.79030609926296,3.4596031112578647,LC4+,169.1854591488945,2.380905208269712,True
106.0,325.0,2.25,973.780356685791,498.78035668579105,106.0,1.0,LC4+,109.99017837648356,3.573135596510169,LC4+,164.98526756472535,2.4669762242595312,True
106.0,350.0,1.5,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
106.0,350.0,1.5,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
106.0,350.0,1.5,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
106.0,350.0,1.5,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
106.0,350.0,1.5,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
106.0,350.0,1.5,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
106.0,350.0,1.5,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
106.0,350.0,1.5,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
106.0,350.0,1.5,330.0,-145.0,74.0,1.0,LC4+,329.99334315549385,0.52427317227119,LC4+,494.9900147332408,0.15557886618836392,True
106.0,350.0,1.5,340.0,-135.0,74.0,1.0,LC4+,334.7029296149834,0.5028252085472111,LC4+,502.0543944224753,0.13931877970709672,True
106.0,350.0,1.5,350.0,-125.0,74.0,1.0,LC4+,339.41389468189226,0.4819664364990861,LC4+,509.12084202283864,0.1235053700165365,True
106.0,350.0,1.5,360.0,-115.0,74.02440851347167,1.0315485637063255,LC4+,353.5152388190992,0.422852383054964,LC4+,530.2728582286487,0.07868994447639421,True
106.0,350.0,1.5,370.0,-105.0,74.09657931518439,1.0620691191565157,LC4+,365.61155804194306,0.375777075248523,LC4+,548.4173370629147,0.043001308206964683,True
106.0,350.0,1.5,380.0,-95.0,74.21493029708469,1.0915616663505712,LC4+,375.6042206567912,0.3391755798708578,LC4+,563.4063309851869,0.015253057238078904,True
106.0,350.0,1.5,390.0,-85.0,74.37787935111918,1.1200262052884913,LC4+,383.4622755693561,0.3117326841425456,LC4+,575.1934133540342,-0.0055518948581364524,False
106.0,350.0,1.5,400.0,-75.0,74.58384436923438,1.1474627359702767,LC4+,389.2169073837564,0.2923385147399489,LC4+,583.8253610756345,-0.020254962980449487,False
106.0,350.0,1.5,410.0,-65.0,74.83124324337687,1.1738712583959268,LC4+,392.9524864311493,0.28005297680724195,LC4+,589.4287296467242,-0.029568849922144258,False
106.0,350.0,1.5,420.0,-55.0,75.11849386549322,1.199251772565442,LC4+,394.7955820472536,0.2740770739926752,LC4+,592.1933730708804,-0.03409928916658689,False
106.0,350.0,1.5,430.0,-45.0,75.44401412752997,1.223604278478822,LC4+,394.90327200183253,0.2737296337156352,LC4+,592.354908002749,-0.03436268988026092,False
106.0,350.0,1.5,440.0,-35.0,75.80622192143369,1.246928776136067,LC4+,393.45186393405965,0.2784283062496815,LC4+,590.1777959010894,-0.030800541849148044,False
106.0,350.0,1.5,450.0,-25.0,76.20353513915094,1.269225265537177,LC4+,390.62683099256657,0.287673964233071,LC4+,585.9402464888501,-0.023791242489971887,False
106.0,350.0,1.5,460.0,-15.0,76.63437167262829,1.2904937466821518,LC4+,386.61443251735716,0.3010378239757454,LC4+,579.9216487760359,-0.013659860418653302,False
106.0,350.0,1.5,470.0,-5.0,77.09714941381229,1.3107342195709917,LC4+,381.59519839196815,0.3181507579750176,LC4+,572.3927975879521,-0.0006862378241084821,False
106.0,350.0,1.5,480.0,5.0,77.59028625464951,1.3299466842036967,LC4+,375.7392329487782,0.3386943813465717,LC4+,563.6088494231674,0.01488825199501509,True
106.0,350.0,1.5,490.0,15.0,78.11220008708649,1.3481311405802665,LC4+,369.2031484845369,0.36239358213671036,LC4+,553.8047227268054,0.03285504172590903,True
106.0,350.0,1.5,500.0,25.0,78.66130880306982,1.365287588700701,LC4+,362.128361630076,0.3890102331002405,LC4+,543.1925424451141,0.05303360282748493,True
106.0,350.0,1.5,510.0,35.0,79.23603029454604,1.3814160285650008,LC4+,354.640462462321,0.41833787523171173,LC4+,531.9606936934813,0.07526741501993306,True
106.0,350.0,1.5,520.0,45.0,79.83478245346173,1.3965164601731654,LC4+,346.84937909765665,0.45019720464420554,LC4+,520.274068646485,0.09942054480647511,True
106.0,350.0,1.5,530.0,55.0,80.45598317176342,1.410588883525195,LC4+,338.8500942467543,0.4844322269354602,LC4+,508.2751413701315,0.12537473002926847,True
106.0,350.0,1.5,540.0,65.0,81.09805034139771,1.4236332986210896,LC4+,330.72371306546574,0.5209069689551795,LC4+,496.08556959819856,0.15302688700114353,True
106.0,350.0,1.5,550.0,75.0,81.75940185431112,1.435649705460849,LC4+,322.53872559366863,0.5595026583991494,LC4+,483.808088390503,0.18228697230525293,True
106.0,350.0,1.5,560.0,85.0,82.43845560245025,1.4466381040444736,LC4+,314.35234736535523,0.6001152980588038,LC4+,471.5285210480328,0.2130761437901072,True
106.0,350.0,1.5,570.0,95.0,83.13362947776163,1.456598494371963,LC4+,306.21185607040735,0.6426535747340401,LC4+,459.31778410561105,0.24532517527882147,True
106.0,350.0,1.5,580.0,105.0,83.84334137219184,1.4655308764433173,LC4+,298.15586976547064,0.6870370534568369,LC4+,447.233804648206,0.2789730875776151,True
106.0,350.0,1.5,590.0,115.0,84.56600917768745,1.4734352502585364,LC4+,290.21553336730136,0.733194616303998,LC4+,435.32330005095207,0.31396596491171214,True
106.0,350.0,1.5,600.0,125.0,85.30005078619499,1.4803116158176208,LC4+,282.41559581965384,0.7810631121137088,LC4+,423.6233937294809,0.35025593125121435,True
106.0,350.0,1.5,610.0,135.0,86.04388408966103,1.48615997312057,LC4+,274.7753713925437,0.8305861891872939,LC4+,412.1630570888156,0.3878002653613415,True
106.0,350.0,1.5,620.0,145.0,86.79592698003215,1.490980322167384,LC4+,267.3095860343511,0.88171328781064,LC4+,400.96437905152675,0.4265606370148256,True
106.0,350.0,1.5,630.0,155.0,87.55459734925489,1.4947726629580633,LC4+,260.0291144328725,0.934398773372169,LC4+,390.04367164930875,0.46650244979308253,True
106.0,350.0,1.5,640.0,165.0,88.31831308927583,1.4975369954926072,LC4+,252.9416161874486,0.9886011941476625,LC4+,379.41242428117295,0.5075942783995531,True
106.0,350.0,1.5,650.0,175.0,89.08549209204152,1.4992733197710162,LC4+,246.05208083789447,1.0442826505961946,LC4+,369.07812125684177,0.5498073905116276,True
106.0,350.0,1.5,660.0,185.0,89.85455224949852,1.4999816357932902,LC4+,239.3632918880769,1.101408265370933,LC4+,359.0449378321153,0.593115344986314,True
106.0,350.0,1.5,670.0,195.0,90.6239114535934,1.4996619435594292,LC4+,232.87621973813063,1.1599457452788595,LC4+,349.31432960719593,0.6374936597740326,True
106.0,350.0,1.5,680.0,205.0,91.3919875962727,1.498314243069433,LC4+,226.59035284182136,1.2198650281953318,LC4+,339.88552926273195,0.682919544238211,True
106.0,350.0,1.5,690.0,215.0,92.157198569483,1.4959385343233018,LC4+,220.50397560452774,1.2811380095120226,LC4+,330.7559634067915,0.7293716917705464,True
106.0,350.0,1.5,700.0,225.0,92.91796226517086,1.4925348173210355,LC4+,214.6144006483296,1.3437383441208284,LC4+,321.92160097249445,0.7768301296714559,True
106.0,350.0,1.5,710.0,235.0,93.67269657528283,1.4881030920626341,LC4+,208.91816216938406,1.4076413212566168,LC4+,313.3772432540761,0.8252761242661164,True
106.0,350.0,1.5,720.0,245.0,94.41981939176549,1.4826433585480978,LC4+,203.41117624616243,1.4728238107786353,LC4+,305.11676436924364,0.8746921401794292,True
106.0,350.0,1.5,730.0,255.0,95.15774860656538,1.4761556167774266,LC4+,198.08887315220178,1.539264280702528,LC4+,297.13330972830266,0.925061853627364,True
106.0,350.0,1.5,740.0,265.0,95.88490211162906,1.46863986675062,LC4+,192.94630599716763,1.6069428870402103,LC4+,289.4194589957515,0.9763702205261764,True
